#x,time
1.0,09/23/2019 18:21:24,
2.0,09/23/2019 18:21:24,
3.0,09/23/2019 18:21:25,
4.0,09/23/2019 18:21:25,
5.0,09/23/2019 18:21:25,
6.0,09/23/2019 18:21:25,
7.0,09/23/2019 18:21:25,
8.0,09/23/2019 18:21:26,
7.0,09/23/2019 18:21:26,
5.0,09/23/2019 18:21:26,
4.0,09/23/2019 18:21:27,
3.0,09/23/2019 18:21:27,
2.0,09/23/2019 18:21:27,
1.0,09/23/2019 18:21:27,
0.0,09/23/2019 18:21:27,
1.0,09/23/2019 18:21:32,
2.0,09/23/2019 18:21:32,
3.0,09/23/2019 18:21:33,
4.0,09/23/2019 18:21:33,
6.0,09/23/2019 18:21:34,
7.0,09/23/2019 18:21:34,
8.0,09/23/2019 18:21:34,
9.0,09/23/2019 18:21:35,
10.0,09/23/2019 18:21:35,
9.0,09/23/2019 18:21:37,
8.0,09/23/2019 18:21:38,
9.0,09/23/2019 18:21:39,
10.0,09/23/2019 18:21:40,
9.0,09/23/2019 18:21:41,
10.0,09/23/2019 18:21:43,
11.0,09/23/2019 18:21:43,
10.0,09/23/2019 18:21:48,
8.0,09/23/2019 18:21:49,
7.0,09/23/2019 18:21:49,
6.0,09/23/2019 18:21:49,
5.0,09/23/2019 18:21:49,
4.0,09/23/2019 18:21:49,
3.0,09/23/2019 18:21:50,
2.0,09/23/2019 18:21:50,
1.0,09/23/2019 18:21:50,
0.0,09/23/2019 18:21:50,
1.0,09/23/2019 18:22:46,
2.0,09/23/2019 18:22:46,
3.0,09/23/2019 18:22:46,
4.0,09/23/2019 18:22:47,
3.0,09/23/2019 18:22:48,
2.0,09/23/2019 18:22:48,
3.0,09/23/2019 18:22:50,
2.0,09/23/2019 18:22:51,
1.0,09/23/2019 18:22:51,
0.0,09/23/2019 18:22:52,
1.0,09/23/2019 18:23:59,
2.0,09/23/2019 18:23:59,
3.0,09/23/2019 18:23:59,
4.0,09/23/2019 18:23:59,
5.0,09/23/2019 18:23:59,
6.0,09/23/2019 18:24:00,
7.0,09/23/2019 18:24:00,
8.0,09/23/2019 18:24:00,
7.0,09/23/2019 18:24:00,
8.0,09/23/2019 18:24:02,
7.0,09/23/2019 18:24:05,
8.0,09/23/2019 18:24:07,
9.0,09/23/2019 18:24:07,
8.0,09/23/2019 18:24:13,
7.0,09/23/2019 18:24:13,
6.0,09/23/2019 18:24:13,
7.0,09/23/2019 18:24:14,
8.0,09/23/2019 18:24:15,
7.0,09/23/2019 18:24:15,
6.0,09/23/2019 18:24:15,
5.0,09/23/2019 18:24:16,
4.0,09/23/2019 18:24:16,
3.0,09/23/2019 18:24:16,
2.0,09/23/2019 18:24:16,
1.0,09/23/2019 18:24:16,
0.0,09/23/2019 18:24:17,
1.0,09/23/2019 18:25:07,
2.0,09/23/2019 18:25:08,
3.0,09/23/2019 18:25:08,
4.0,09/23/2019 18:25:08,
5.0,09/23/2019 18:25:09,
6.0,09/23/2019 18:25:09,
7.0,09/23/2019 18:25:09,
8.0,09/23/2019 18:25:10,
7.0,09/23/2019 18:25:11,
6.0,09/23/2019 18:25:12,
7.0,09/23/2019 18:25:14,
8.0,09/23/2019 18:25:14,
7.0,09/23/2019 18:25:16,
8.0,09/23/2019 18:25:18,
7.0,09/23/2019 18:25:19,
8.0,09/23/2019 18:25:19,
9.0,09/23/2019 18:25:21,
8.0,09/23/2019 18:25:26,
9.0,09/23/2019 18:25:28,
10.0,09/23/2019 18:25:29,
9.0,09/23/2019 18:25:30,
8.0,09/23/2019 18:25:31,
7.0,09/23/2019 18:25:33,
8.0,09/23/2019 18:25:36,
9.0,09/23/2019 18:25:37,
8.0,09/23/2019 18:25:37,
9.0,09/23/2019 18:25:38,
8.0,09/23/2019 18:25:41,
7.0,09/23/2019 18:25:42,
6.0,09/23/2019 18:25:42,
7.0,09/23/2019 18:25:43,
8.0,09/23/2019 18:25:44,
9.0,09/23/2019 18:25:45,
8.0,09/23/2019 18:25:49,
9.0,09/23/2019 18:25:49,
10.0,09/23/2019 18:25:50,
11.0,09/23/2019 18:25:51,
10.0,09/23/2019 18:25:51,
9.0,09/23/2019 18:25:54,
8.0,09/23/2019 18:25:54,
7.0,09/23/2019 18:25:54,
6.0,09/23/2019 18:25:55,
5.0,09/23/2019 18:25:55,
4.0,09/23/2019 18:25:55,
3.0,09/23/2019 18:25:55,
2.0,09/23/2019 18:25:55,
1.0,09/23/2019 18:25:56,
0.0,09/23/2019 18:25:56,
1.0,09/23/2019 18:27:00,
2.0,09/23/2019 18:27:00,
1.0,09/23/2019 18:27:02,
0.0,09/23/2019 18:27:02,
1.0,09/23/2019 18:27:11,
2.0,09/23/2019 18:27:11,
3.0,09/23/2019 18:27:12,
2.0,09/23/2019 18:27:13,
1.0,09/23/2019 18:27:13,
0.0,09/23/2019 18:27:14,
1.0,09/23/2019 18:27:28,
0.0,09/23/2019 18:27:29,
1.0,09/23/2019 18:27:30,
2.0,09/23/2019 18:27:31,
3.0,09/23/2019 18:27:31,
4.0,09/23/2019 18:27:31,
5.0,09/23/2019 18:27:32,
6.0,09/23/2019 18:27:32,
7.0,09/23/2019 18:27:35,
6.0,09/23/2019 18:27:36,
5.0,09/23/2019 18:27:36,
4.0,09/23/2019 18:27:37,
3.0,09/23/2019 18:27:37,
2.0,09/23/2019 18:27:37,
1.0,09/23/2019 18:27:37,
0.0,09/23/2019 18:27:38,
1.0,09/23/2019 18:27:40,
2.0,09/23/2019 18:27:41,
3.0,09/23/2019 18:27:42,
4.0,09/23/2019 18:27:43,
5.0,09/23/2019 18:27:44,
6.0,09/23/2019 18:27:44,
7.0,09/23/2019 18:27:45,
6.0,09/23/2019 18:27:45,
5.0,09/23/2019 18:27:45,
4.0,09/23/2019 18:27:46,
3.0,09/23/2019 18:27:46,
2.0,09/23/2019 18:27:47,
3.0,09/23/2019 18:27:47,
4.0,09/23/2019 18:27:48,
3.0,09/23/2019 18:27:49,
2.0,09/23/2019 18:27:49,
1.0,09/23/2019 18:27:49,
0.0,09/23/2019 18:27:50,
1.0,09/23/2019 18:27:52,
2.0,09/23/2019 18:27:52,
3.0,09/23/2019 18:27:53,
4.0,09/23/2019 18:27:53,
5.0,09/23/2019 18:27:53,
6.0,09/23/2019 18:27:54,
5.0,09/23/2019 18:27:55,
6.0,09/23/2019 18:27:55,
5.0,09/23/2019 18:27:58,
4.0,09/23/2019 18:27:59,
5.0,09/23/2019 18:28:00,
6.0,09/23/2019 18:28:00,
5.0,09/23/2019 18:28:01,
4.0,09/23/2019 18:28:01,
3.0,09/23/2019 18:28:01,
2.0,09/23/2019 18:28:02,
1.0,09/23/2019 18:28:02,
0.0,09/23/2019 18:28:02,
1.0,09/23/2019 18:28:03,
0.0,09/23/2019 18:28:03,
1.0,09/23/2019 18:28:08,
2.0,09/23/2019 18:28:08,
3.0,09/23/2019 18:28:09,
4.0,09/23/2019 18:28:09,
6.0,09/23/2019 18:28:09,
7.0,09/23/2019 18:28:09,
8.0,09/23/2019 18:28:10,
7.0,09/23/2019 18:28:10,
6.0,09/23/2019 18:28:10,
5.0,09/23/2019 18:28:11,
4.0,09/23/2019 18:28:11,
3.0,09/23/2019 18:28:11,
2.0,09/23/2019 18:28:11,
1.0,09/23/2019 18:28:12,
2.0,09/23/2019 18:28:13,
1.0,09/23/2019 18:28:14,
0.0,09/23/2019 18:28:15,
1.0,09/23/2019 18:28:19,
2.0,09/23/2019 18:28:20,
1.0,09/23/2019 18:28:21,
0.0,09/23/2019 18:28:22,
1.0,09/23/2019 18:28:23,
2.0,09/23/2019 18:28:23,
1.0,09/23/2019 18:28:25,
0.0,09/23/2019 18:28:25,
1.0,09/23/2019 18:28:26,
0.0,09/23/2019 18:28:28,
1.0,09/23/2019 18:28:32,
2.0,09/23/2019 18:28:33,
3.0,09/23/2019 18:28:33,
4.0,09/23/2019 18:28:33,
5.0,09/23/2019 18:28:34,
6.0,09/23/2019 18:28:34,
7.0,09/23/2019 18:28:34,
6.0,09/23/2019 18:28:35,
5.0,09/23/2019 18:28:35,
6.0,09/23/2019 18:28:37,
5.0,09/23/2019 18:28:37,
8.0,09/23/2019 18:28:38,
11.0,09/23/2019 18:28:38,
14.0,09/23/2019 18:28:38,
15.0,09/23/2019 18:28:38,
14.0,09/23/2019 18:28:38,
13.0,09/23/2019 18:28:39,
12.0,09/23/2019 18:28:39,
8.0,09/23/2019 18:28:40,
5.0,09/23/2019 18:28:40,
1.0,09/23/2019 18:28:40,
0.0,09/23/2019 18:28:40,
1.0,09/23/2019 18:29:16,
2.0,09/23/2019 18:29:16,
3.0,09/23/2019 18:29:17,
4.0,09/23/2019 18:29:17,
5.0,09/23/2019 18:29:17,
4.0,09/23/2019 18:29:19,
3.0,09/23/2019 18:29:20,
2.0,09/23/2019 18:29:21,
1.0,09/23/2019 18:29:21,
2.0,09/23/2019 18:29:23,
3.0,09/23/2019 18:29:24,
4.0,09/23/2019 18:29:27,
5.0,09/23/2019 18:29:28,
6.0,09/23/2019 18:29:28,
5.0,09/23/2019 18:29:29,
6.0,09/23/2019 18:29:31,
5.0,09/23/2019 18:29:31,
4.0,09/23/2019 18:29:32,
3.0,09/23/2019 18:29:33,
2.0,09/23/2019 18:29:33,
1.0,09/23/2019 18:29:34,
2.0,09/23/2019 18:29:35,
3.0,09/23/2019 18:29:35,
4.0,09/23/2019 18:29:35,
3.0,09/23/2019 18:29:36,
2.0,09/23/2019 18:29:37,
1.0,09/23/2019 18:29:37,
0.0,09/23/2019 18:29:38,
1.0,09/23/2019 18:30:47,
2.0,09/23/2019 18:30:47,
3.0,09/23/2019 18:30:47,
4.0,09/23/2019 18:30:48,
5.0,09/23/2019 18:30:48,
6.0,09/23/2019 18:30:48,
5.0,09/23/2019 18:30:51,
4.0,09/23/2019 18:30:52,
3.0,09/23/2019 18:30:52,
2.0,09/23/2019 18:30:53,
1.0,09/23/2019 18:30:53,
0.0,09/23/2019 18:30:53,
1.0,09/23/2019 18:30:56,
2.0,09/23/2019 18:30:57,
3.0,09/23/2019 18:30:57,
4.0,09/23/2019 18:30:57,
5.0,09/23/2019 18:30:58,
6.0,09/23/2019 18:30:58,
5.0,09/23/2019 18:30:59,
4.0,09/23/2019 18:31:00,
5.0,09/23/2019 18:31:00,
6.0,09/23/2019 18:31:00,
7.0,09/23/2019 18:31:01,
8.0,09/23/2019 18:31:01,
7.0,09/23/2019 18:31:02,
6.0,09/23/2019 18:31:02,
5.0,09/23/2019 18:31:02,
4.0,09/23/2019 18:31:02,
3.0,09/23/2019 18:31:03,
2.0,09/23/2019 18:31:03,
1.0,09/23/2019 18:31:03,
2.0,09/23/2019 18:31:03,
3.0,09/23/2019 18:31:04,
4.0,09/23/2019 18:31:04,
5.0,09/23/2019 18:31:04,
6.0,09/23/2019 18:31:05,
7.0,09/23/2019 18:31:06,
8.0,09/23/2019 18:31:07,
9.0,09/23/2019 18:31:07,
10.0,09/23/2019 18:31:08,
9.0,09/23/2019 18:31:09,
8.0,09/23/2019 18:31:09,
7.0,09/23/2019 18:31:09,
6.0,09/23/2019 18:31:09,
4.0,09/23/2019 18:31:09,
3.0,09/23/2019 18:31:10,
2.0,09/23/2019 18:31:10,
1.0,09/23/2019 18:31:10,
0.0,09/23/2019 18:31:10,
4.0,09/23/2019 18:31:25,
8.0,09/23/2019 18:31:26,
9.0,09/23/2019 18:31:26,
10.0,09/23/2019 18:31:26,
12.0,09/23/2019 18:31:26,
13.0,09/23/2019 18:31:26,
14.0,09/23/2019 18:31:27,
11.0,09/23/2019 18:31:27,
8.0,09/23/2019 18:31:28,
6.0,09/23/2019 18:31:28,
11.0,09/23/2019 18:31:29,
19.0,09/23/2019 18:31:29,
26.0,09/23/2019 18:31:30,
25.0,09/23/2019 18:31:30,
24.0,09/23/2019 18:31:30,
23.0,09/23/2019 18:31:30,
22.0,09/23/2019 18:31:31,
21.0,09/23/2019 18:31:31,
16.0,09/23/2019 18:31:31,
7.0,09/23/2019 18:31:31,
0.0,09/23/2019 18:31:32,
1.0,09/23/2019 18:31:56,
2.0,09/23/2019 18:31:57,
3.0,09/23/2019 18:31:57,
4.0,09/23/2019 18:31:58,
5.0,09/23/2019 18:31:59,
4.0,09/23/2019 18:32:01,
3.0,09/23/2019 18:32:02,
2.0,09/23/2019 18:32:05,
3.0,09/23/2019 18:32:07,
4.0,09/23/2019 18:32:10,
5.0,09/23/2019 18:32:11,
4.0,09/23/2019 18:32:12,
3.0,09/23/2019 18:32:15,
4.0,09/23/2019 18:32:18,
5.0,09/23/2019 18:32:19,
4.0,09/23/2019 18:32:20,
5.0,09/23/2019 18:32:20,
6.0,09/23/2019 18:32:20,
7.0,09/23/2019 18:32:21,
6.0,09/23/2019 18:32:21,
5.0,09/23/2019 18:32:21,
4.0,09/23/2019 18:32:22,
3.0,09/23/2019 18:32:22,
2.0,09/23/2019 18:32:22,
1.0,09/23/2019 18:32:23,
0.0,09/23/2019 18:32:23,
1.0,09/23/2019 18:32:23,
0.0,09/23/2019 18:32:25,
1.0,09/23/2019 18:32:26,
2.0,09/23/2019 18:32:27,
1.0,09/23/2019 18:32:28,
2.0,09/23/2019 18:32:32,
3.0,09/23/2019 18:32:33,
2.0,09/23/2019 18:32:39,
1.0,09/23/2019 18:32:40,
0.0,09/23/2019 18:32:41,
1.0,09/23/2019 18:34:02,
0.0,09/23/2019 18:34:04,
1.0,09/23/2019 18:34:41,
0.0,09/23/2019 18:34:44,
1.0,09/23/2019 18:34:51,
2.0,09/23/2019 18:34:51,
3.0,09/23/2019 18:34:54,
2.0,09/23/2019 18:34:57,
1.0,09/23/2019 18:34:58,
2.0,09/23/2019 18:35:00,
3.0,09/23/2019 18:35:01,
4.0,09/23/2019 18:35:01,
3.0,09/23/2019 18:35:03,
4.0,09/23/2019 18:35:11,
5.0,09/23/2019 18:35:12,
4.0,09/23/2019 18:35:13,
3.0,09/23/2019 18:35:14,
2.0,09/23/2019 18:35:14,
1.0,09/23/2019 18:35:14,
0.0,09/23/2019 18:35:15,
1.0,09/23/2019 18:35:42,
2.0,09/23/2019 18:35:42,
1.0,09/23/2019 18:35:43,
0.0,09/23/2019 18:35:44,
1.0,09/23/2019 18:35:44,
0.0,09/23/2019 18:35:46,
1.0,09/23/2019 18:35:46,
2.0,09/23/2019 18:35:47,
3.0,09/23/2019 18:35:48,
4.0,09/23/2019 18:35:48,
5.0,09/23/2019 18:35:49,
4.0,09/23/2019 18:35:53,
3.0,09/23/2019 18:35:54,
2.0,09/23/2019 18:35:54,
1.0,09/23/2019 18:35:54,
0.0,09/23/2019 18:35:55,
1.0,09/23/2019 18:35:59,
2.0,09/23/2019 18:35:59,
3.0,09/23/2019 18:36:00,
4.0,09/23/2019 18:36:02,
5.0,09/23/2019 18:36:02,
4.0,09/23/2019 18:36:04,
5.0,09/23/2019 18:36:07,
6.0,09/23/2019 18:36:08,
5.0,09/23/2019 18:36:09,
4.0,09/23/2019 18:36:10,
3.0,09/23/2019 18:36:10,
2.0,09/23/2019 18:36:11,
1.0,09/23/2019 18:36:11,
0.0,09/23/2019 18:36:12,
1.0,09/23/2019 18:36:38,
2.0,09/23/2019 18:36:38,
3.0,09/23/2019 18:36:38,
4.0,09/23/2019 18:36:39,
5.0,09/23/2019 18:36:39,
6.0,09/23/2019 18:36:39,
5.0,09/23/2019 18:36:41,
6.0,09/23/2019 18:36:43,
7.0,09/23/2019 18:36:44,
6.0,09/23/2019 18:36:45,
5.0,09/23/2019 18:36:46,
4.0,09/23/2019 18:36:48,
5.0,09/23/2019 18:36:50,
4.0,09/23/2019 18:36:53,
3.0,09/23/2019 18:36:55,
2.0,09/23/2019 18:36:56,
1.0,09/23/2019 18:36:56,
0.0,09/23/2019 18:36:57,
1.0,09/23/2019 18:38:01,
2.0,09/23/2019 18:38:02,
3.0,09/23/2019 18:38:02,
4.0,09/23/2019 18:38:04,
3.0,09/23/2019 18:38:06,
4.0,09/23/2019 18:38:06,
3.0,09/23/2019 18:38:08,
4.0,09/23/2019 18:38:11,
5.0,09/23/2019 18:38:12,
4.0,09/23/2019 18:38:13,
3.0,09/23/2019 18:38:13,
2.0,09/23/2019 18:38:14,
1.0,09/23/2019 18:38:14,
0.0,09/23/2019 18:38:15,
1.0,09/23/2019 18:38:59,
2.0,09/23/2019 18:38:59,
3.0,09/23/2019 18:39:00,
4.0,09/23/2019 18:39:00,
3.0,09/23/2019 18:39:01,
2.0,09/23/2019 18:39:02,
3.0,09/23/2019 18:39:03,
4.0,09/23/2019 18:39:04,
3.0,09/23/2019 18:39:06,
2.0,09/23/2019 18:39:07,
1.0,09/23/2019 18:39:07,
0.0,09/23/2019 18:39:07,
1.0,09/23/2019 18:39:32,
2.0,09/23/2019 18:39:32,
3.0,09/23/2019 18:39:32,
4.0,09/23/2019 18:39:33,
5.0,09/23/2019 18:39:33,
4.0,09/23/2019 18:39:33,
3.0,09/23/2019 18:39:34,
2.0,09/23/2019 18:39:34,
1.0,09/23/2019 18:39:34,
0.0,09/23/2019 18:39:35,
1.0,09/23/2019 18:39:37,
2.0,09/23/2019 18:39:37,
3.0,09/23/2019 18:39:37,
4.0,09/23/2019 18:39:38,
5.0,09/23/2019 18:39:38,
4.0,09/23/2019 18:39:39,
3.0,09/23/2019 18:39:39,
2.0,09/23/2019 18:39:40,
1.0,09/23/2019 18:39:40,
0.0,09/23/2019 18:39:40,
1.0,09/23/2019 18:39:43,
2.0,09/23/2019 18:39:43,
3.0,09/23/2019 18:39:43,
4.0,09/23/2019 18:39:44,
5.0,09/23/2019 18:39:44,
6.0,09/23/2019 18:39:44,
5.0,09/23/2019 18:39:46,
4.0,09/23/2019 18:39:48,
5.0,09/23/2019 18:39:51,
4.0,09/23/2019 18:40:00,
3.0,09/23/2019 18:40:01,
4.0,09/23/2019 18:40:02,
5.0,09/23/2019 18:40:03,
6.0,09/23/2019 18:40:11,
5.0,09/23/2019 18:40:11,
4.0,09/23/2019 18:40:15,
3.0,09/23/2019 18:40:16,
20.0,09/23/2019 18:40:16,
21.0,09/23/2019 18:40:16,
29.0,09/23/2019 18:40:17,
31.0,09/23/2019 18:40:17,
32.0,09/23/2019 18:40:17,
16.0,09/23/2019 18:40:18,
15.0,09/23/2019 18:40:18,
8.0,09/23/2019 18:40:19,
6.0,09/23/2019 18:40:19,
7.0,09/23/2019 18:40:20,
8.0,09/23/2019 18:40:21,
9.0,09/23/2019 18:40:23,
8.0,09/23/2019 18:40:23,
7.0,09/23/2019 18:40:23,
6.0,09/23/2019 18:40:24,
5.0,09/23/2019 18:40:24,
4.0,09/23/2019 18:40:24,
3.0,09/23/2019 18:40:25,
2.0,09/23/2019 18:40:25,
1.0,09/23/2019 18:40:25,
2.0,09/23/2019 18:40:25,
3.0,09/23/2019 18:40:26,
4.0,09/23/2019 18:40:26,
3.0,09/23/2019 18:40:27,
2.0,09/23/2019 18:40:27,
1.0,09/23/2019 18:40:28,
0.0,09/23/2019 18:40:28,
1.0,09/23/2019 18:40:29,
2.0,09/23/2019 18:40:30,
3.0,09/23/2019 18:40:31,
4.0,09/23/2019 18:40:31,
3.0,09/23/2019 18:40:33,
2.0,09/23/2019 18:40:34,
1.0,09/23/2019 18:40:34,
0.0,09/23/2019 18:40:35,
1.0,09/23/2019 18:41:10,
2.0,09/23/2019 18:41:11,
3.0,09/23/2019 18:41:11,
4.0,09/23/2019 18:41:11,
5.0,09/23/2019 18:41:12,
4.0,09/23/2019 18:41:12,
3.0,09/23/2019 18:41:12,
2.0,09/23/2019 18:41:13,
1.0,09/23/2019 18:41:13,
2.0,09/23/2019 18:41:14,
3.0,09/23/2019 18:41:15,
4.0,09/23/2019 18:41:17,
5.0,09/23/2019 18:41:18,
4.0,09/23/2019 18:41:19,
3.0,09/23/2019 18:41:21,
2.0,09/23/2019 18:41:22,
3.0,09/23/2019 18:41:24,
2.0,09/23/2019 18:41:25,
3.0,09/23/2019 18:41:26,
4.0,09/23/2019 18:41:27,
3.0,09/23/2019 18:41:28,
4.0,09/23/2019 18:41:30,
5.0,09/23/2019 18:41:30,
6.0,09/23/2019 18:41:31,
5.0,09/23/2019 18:41:32,
4.0,09/23/2019 18:41:33,
3.0,09/23/2019 18:41:33,
2.0,09/23/2019 18:41:34,
1.0,09/23/2019 18:41:34,
0.0,09/23/2019 18:41:35,
1.0,09/23/2019 18:41:47,
0.0,09/23/2019 18:41:48,
1.0,09/23/2019 18:41:48,
2.0,09/23/2019 18:41:48,
1.0,09/23/2019 18:41:50,
0.0,09/23/2019 18:41:50,
1.0,09/23/2019 18:42:10,
2.0,09/23/2019 18:42:11,
1.0,09/23/2019 18:42:12,
0.0,09/23/2019 18:42:13,
1.0,09/23/2019 18:42:13,
2.0,09/23/2019 18:42:14,
3.0,09/23/2019 18:42:15,
2.0,09/23/2019 18:42:17,
1.0,09/23/2019 18:42:18,
0.0,09/23/2019 18:42:18,
1.0,09/23/2019 18:42:46,
0.0,09/23/2019 18:42:47,
1.0,09/23/2019 18:42:52,
2.0,09/23/2019 18:42:53,
3.0,09/23/2019 18:42:53,
4.0,09/23/2019 18:42:53,
5.0,09/23/2019 18:42:53,
6.0,09/23/2019 18:42:54,
5.0,09/23/2019 18:42:54,
4.0,09/23/2019 18:42:55,
3.0,09/23/2019 18:42:55,
2.0,09/23/2019 18:42:55,
1.0,09/23/2019 18:42:55,
0.0,09/23/2019 18:42:56,
1.0,09/23/2019 18:43:26,
2.0,09/23/2019 18:43:27,
3.0,09/23/2019 18:43:28,
4.0,09/23/2019 18:43:28,
3.0,09/23/2019 18:43:29,
2.0,09/23/2019 18:43:30,
1.0,09/23/2019 18:43:30,
0.0,09/23/2019 18:43:30,
1.0,09/23/2019 18:44:02,
2.0,09/23/2019 18:44:02,
3.0,09/23/2019 18:44:03,
4.0,09/23/2019 18:44:03,
5.0,09/23/2019 18:44:04,
4.0,09/23/2019 18:44:04,
3.0,09/23/2019 18:44:05,
2.0,09/23/2019 18:44:05,
1.0,09/23/2019 18:44:06,
0.0,09/23/2019 18:44:06,
1.0,09/23/2019 18:44:16,
0.0,09/23/2019 18:44:18,
1.0,09/23/2019 18:44:20,
2.0,09/23/2019 18:44:20,
3.0,09/23/2019 18:44:20,
4.0,09/23/2019 18:44:21,
5.0,09/23/2019 18:44:21,
4.0,09/23/2019 18:44:21,
3.0,09/23/2019 18:44:22,
2.0,09/23/2019 18:44:22,
1.0,09/23/2019 18:44:22,
0.0,09/23/2019 18:44:23,
1.0,09/23/2019 18:44:24,
2.0,09/23/2019 18:44:25,
3.0,09/23/2019 18:44:25,
2.0,09/23/2019 18:44:26,
1.0,09/23/2019 18:44:27,
0.0,09/23/2019 18:44:27,
1.0,09/23/2019 18:44:38,
0.0,09/23/2019 18:44:40,
1.0,09/23/2019 18:44:44,
0.0,09/23/2019 18:44:45,
1.0,09/23/2019 18:44:54,
2.0,09/23/2019 18:44:55,
3.0,09/23/2019 18:44:56,
2.0,09/23/2019 18:44:56,
3.0,09/23/2019 18:44:57,
2.0,09/23/2019 18:44:58,
1.0,09/23/2019 18:44:58,
0.0,09/23/2019 18:44:59,
1.0,09/23/2019 18:45:09,
2.0,09/23/2019 18:45:10,
3.0,09/23/2019 18:45:10,
4.0,09/23/2019 18:45:10,
5.0,09/23/2019 18:45:11,
6.0,09/23/2019 18:45:11,
7.0,09/23/2019 18:45:12,
6.0,09/23/2019 18:45:12,
5.0,09/23/2019 18:45:13,
4.0,09/23/2019 18:45:13,
5.0,09/23/2019 18:45:13,
4.0,09/23/2019 18:45:13,
5.0,09/23/2019 18:45:14,
6.0,09/23/2019 18:45:14,
7.0,09/23/2019 18:45:15,
6.0,09/23/2019 18:45:15,
4.0,09/23/2019 18:45:15,
3.0,09/23/2019 18:45:16,
2.0,09/23/2019 18:45:16,
1.0,09/23/2019 18:45:16,
0.0,09/23/2019 18:45:16,
1.0,09/23/2019 18:45:19,
0.0,09/23/2019 18:45:21,
1.0,09/23/2019 18:45:34,
2.0,09/23/2019 18:45:35,
1.0,09/23/2019 18:45:36,
0.0,09/23/2019 18:45:36,
